ID,Time,X,Y,Z,Activity
Nicole,2023-05-19T22:30:48.297596Z,-0.430176,-0.882202,0.209473,Foraging
Nicole,2023-05-19T22:30:48.297596Z,-0.429688,-0.855591,0.254272,Foraging
Nicole,2023-05-19T22:30:48.383996Z,-0.467896,-0.887573,0.222046,Foraging
Nicole,2023-05-19T22:30:48.383996Z,-0.459961,-0.907837,0.199585,Foraging
Nicole,2023-05-19T22:30:48.383996Z,-0.453369,-0.923584,0.182983,Foraging
Nicole,2023-05-19T22:30:48.383996Z,-0.449707,-0.904175,0.195557,Foraging
Nicole,2023-05-19T22:30:48.470397Z,-0.479004,-0.880249,0.225098,Foraging
Nicole,2023-05-19T22:30:48.470397Z,-0.472534,-0.883545,0.219849,Foraging
Nicole,2023-05-19T22:30:48.470397Z,-0.46814,-0.895508,0.210693,Foraging
Nicole,2023-05-19T22:30:48.470397Z,-0.458862,-0.884888,0.209106,Foraging
Nicole,2023-05-19T22:30:48.556798Z,-0.460693,-0.881226,0.230347,Foraging
Nicole,2023-05-19T22:30:48.556798Z,-0.448242,-0.92041,0.169922,Foraging
Nicole,2023-05-19T22:30:48.556798Z,-0.423218,-0.900879,0.190674,Foraging
Nicole,2023-05-19T22:30:48.556798Z,-0.414185,-0.946777,0.133057,Foraging
Nicole,2023-05-19T22:30:48.556798Z,-0.409912,-0.936279,0.167236,Foraging
Nicole,2023-05-19T22:30:48.643198Z,-0.472046,-0.915527,0.220581,Foraging
Nicole,2023-05-19T22:30:48.643198Z,-0.471802,-0.877197,0.258301,Foraging
Nicole,2023-05-19T22:30:48.643198Z,-0.460938,-0.924316,0.184204,Foraging
Nicole,2023-05-19T22:30:48.643198Z,-0.439941,-0.886719,0.240234,Foraging
Nicole,2023-05-19T22:30:48.729599Z,-0.441162,-0.909424,0.181641,Foraging
Nicole,2023-05-19T22:30:48.729599Z,-0.433716,-0.887329,0.214966,Foraging
Nicole,2023-05-19T22:30:48.729599Z,-0.431152,-0.893433,0.194946,Foraging
Nicole,2023-05-19T22:30:48.729599Z,-0.430176,-0.911621,0.179199,Foraging
Nicole,2023-05-19T22:30:48.816Z,-0.516479,-0.900879,0.265869,Foraging
Nicole,2023-05-19T22:30:48.816Z,-0.494385,-0.88916,0.226563,Foraging
Nicole,2023-05-19T22:30:48.816Z,-0.467529,-0.904175,0.207031,Foraging
Nicole,2023-05-19T22:30:48.816Z,-0.448975,-0.89917,0.213623,Foraging
Nicole,2023-05-19T22:30:48.902400Z,-0.470459,-0.956055,0.153076,Foraging
Nicole,2023-05-19T22:30:48.902400Z,-0.447998,-0.963013,0.128784,Foraging
Nicole,2023-05-19T22:30:48.902400Z,-0.400024,-0.854614,0.267822,Foraging
Nicole,2023-05-19T22:30:48.902400Z,-0.367676,-0.897705,0.223877,Foraging
Nicole,2023-05-19T22:30:48.902400Z,-0.347168,-0.921509,0.18042,Foraging
Nicole,2023-05-19T22:30:48.988801Z,-0.467407,-0.859253,0.286865,Foraging
Nicole,2023-05-19T22:30:48.988801Z,-0.459473,-0.906738,0.251099,Foraging
Nicole,2023-05-19T22:30:48.988801Z,-0.438477,-0.909668,0.202148,Foraging
Nicole,2023-05-19T22:30:48.988801Z,-0.428833,-0.885498,0.223755,Foraging
Nicole,2023-05-19T22:30:49.075202Z,-0.467163,-0.895752,0.261841,Foraging
Nicole,2023-05-19T22:30:49.075202Z,-0.452148,-0.876953,0.261841,Foraging
Nicole,2023-05-19T22:30:49.075202Z,-0.437134,-0.907715,0.205078,Foraging
Nicole,2023-05-19T22:30:49.075202Z,-0.43457,-0.884277,0.23291,Foraging
Nicole,2023-05-19T22:30:49.161602Z,-0.550659,-0.927124,0.272949,Foraging
Nicole,2023-05-19T22:30:49.161602Z,-0.480469,-0.858154,0.269043,Foraging
Nicole,2023-05-19T22:30:49.161602Z,-0.478027,-0.893066,0.257324,Foraging
Nicole,2023-05-19T22:30:49.161602Z,-0.369019,-0.864746,0.272339,Foraging
Nicole,2023-05-19T22:30:49.161602Z,-0.325439,-0.864746,0.242798,Foraging
Nicole,2023-05-19T22:30:49.248003Z,-0.483643,-0.959106,0.160767,Foraging
Nicole,2023-05-19T22:30:49.248003Z,-0.476318,-0.842529,0.315063,Foraging
Nicole,2023-05-19T22:30:49.248003Z,-0.42334,-0.954468,0.18103,Foraging
Nicole,2023-05-19T22:30:49.248003Z,-0.411743,-0.855469,0.271118,Foraging
Nicole,2023-05-19T22:30:49.334404Z,-0.463623,-0.873901,0.299194,Foraging
Nicole,2023-05-19T22:30:49.334404Z,-0.446289,-0.898315,0.240967,Foraging
Nicole,2023-05-19T22:30:49.334404Z,-0.44165,-0.877686,0.259888,Foraging
Nicole,2023-05-19T22:30:49.334404Z,-0.437988,-0.901001,0.233521,Foraging
Nicole,2023-05-19T22:30:49.420804Z,-0.48584,-0.884888,0.279541,Foraging
Nicole,2023-05-19T22:30:49.420804Z,-0.478027,-0.876953,0.281372,Foraging
Nicole,2023-05-19T22:30:49.420804Z,-0.472046,-0.86792,0.277344,Foraging
Nicole,2023-05-19T22:30:49.420804Z,-0.466309,-0.874756,0.278564,Foraging
Nicole,2023-05-19T22:30:49.420804Z,-0.437866,-0.884644,0.252319,Foraging
Nicole,2023-05-19T22:30:49.507205Z,-0.530029,-0.88501,0.267456,Foraging
Nicole,2023-05-19T22:30:49.507205Z,-0.468506,-0.924316,0.270874,Foraging
Nicole,2023-05-19T22:30:49.507205Z,-0.414429,-0.905396,0.232788,Foraging
Nicole,2023-05-19T22:30:49.507205Z,-0.320923,-0.790405,0.283936,Foraging
Nicole,2023-05-19T22:30:49.593596Z,-0.498657,-0.869873,0.29895,Foraging
Nicole,2023-05-19T22:30:49.593596Z,-0.484985,-0.943848,0.218384,Foraging
Nicole,2023-05-19T22:30:49.593596Z,-0.457397,-0.844727,0.299927,Foraging
Nicole,2023-05-19T22:30:49.593596Z,-0.44104,-0.87085,0.265991,Foraging
Nicole,2023-05-19T22:30:49.679996Z,-0.470215,-0.879272,0.276367,Foraging
Nicole,2023-05-19T22:30:49.679996Z,-0.467773,-0.890137,0.236572,Foraging
Nicole,2023-05-19T22:30:49.679996Z,-0.456787,-0.899902,0.231079,Foraging
Nicole,2023-05-19T22:30:49.679996Z,-0.440918,-0.879395,0.25061,Foraging
Nicole,2023-05-19T22:30:49.766397Z,-0.495239,-0.877441,0.275269,Foraging
Nicole,2023-05-19T22:30:49.766397Z,-0.481323,-0.910034,0.283447,Foraging
Nicole,2023-05-19T22:30:49.766397Z,-0.472778,-0.842041,0.289551,Foraging
Nicole,2023-05-19T22:30:49.766397Z,-0.470703,-0.870605,0.279175,Foraging
Nicole,2023-05-19T22:30:49.766397Z,-0.45459,-0.871338,0.275391,Foraging
Nicole,2023-05-19T22:30:49.852798Z,-0.511719,-0.944336,0.207031,Foraging
Nicole,2023-05-19T22:30:49.852798Z,-0.459473,-0.891724,0.231934,Foraging
Nicole,2023-05-19T22:30:49.852798Z,-0.411255,-0.893311,0.223511,Foraging
Nicole,2023-05-19T22:30:49.852798Z,-0.384888,-0.855835,0.254761,Foraging
Nicole,2023-05-19T22:30:49.939198Z,-0.469604,-0.856445,0.301636,Foraging
Nicole,2023-05-19T22:30:49.939198Z,-0.458984,-0.873901,0.273193,Foraging
Nicole,2023-05-19T22:30:49.939198Z,-0.457642,-0.847778,0.288574,Foraging
Nicole,2023-05-19T22:30:49.939198Z,-0.443848,-0.893066,0.241211,Foraging
Nicole,2023-05-19T22:30:50.025599Z,-0.452393,-0.876099,0.271484,Foraging
Nicole,2023-05-19T22:30:50.025599Z,-0.447266,-0.919067,0.210693,Foraging
Nicole,2023-05-19T22:30:50.025599Z,-0.440063,-0.89978,0.225952,Foraging
Nicole,2023-05-19T22:30:50.025599Z,-0.435547,-0.880371,0.256104,Foraging
Nicole,2023-05-19T22:30:50.111999Z,-0.475464,-0.866211,0.275391,Foraging
Nicole,2023-05-19T22:30:50.111999Z,-0.4729,-0.895874,0.256836,Foraging
Nicole,2023-05-19T22:30:50.111999Z,-0.461914,-0.890381,0.265503,Foraging
Nicole,2023-05-19T22:30:50.111999Z,-0.459351,-0.889893,0.264526,Foraging
Nicole,2023-05-19T22:30:50.198400Z,-0.457642,-0.866577,0.296143,Foraging
Nicole,2023-05-19T22:30:50.198400Z,-0.437866,-0.883423,0.218506,Foraging
Nicole,2023-05-19T22:30:50.198400Z,-0.424805,-0.899048,0.257202,Foraging
Nicole,2023-05-19T22:30:50.198400Z,-0.417114,-0.899292,0.262695,Foraging
Nicole,2023-05-19T22:30:50.198400Z,-0.394653,-0.915283,0.195068,Foraging
Nicole,2023-05-19T22:30:50.284801Z,-0.476318,-0.881104,0.292603,Foraging
Nicole,2023-05-19T22:30:50.284801Z,-0.47583,-0.901367,0.255005,Foraging
Nicole,2023-05-19T22:30:50.284801Z,-0.453857,-0.89917,0.232178,Foraging
Nicole,2023-05-19T22:30:50.284801Z,-0.434204,-0.910156,0.215698,Foraging
Nicole,2023-05-19T22:30:50.371201Z,-0.44104,-0.879028,0.27356,Foraging
Nicole,2023-05-19T22:30:50.371201Z,-0.436768,-0.882202,0.268311,Foraging
Nicole,2023-05-19T22:30:50.371201Z,-0.42627,-0.885376,0.25293,Foraging
Nicole,2023-05-19T22:30:50.371201Z,-0.407349,-0.887451,0.229492,Foraging
Nicole,2023-05-19T22:30:50.457602Z,-0.526245,-0.875244,0.276001,Foraging
Nicole,2023-05-19T22:30:50.457602Z,-0.49646,-0.865601,0.281982,Foraging
Nicole,2023-05-19T22:30:50.457602Z,-0.479614,-0.890381,0.278809,Foraging
Nicole,2023-05-19T22:30:50.457602Z,-0.470825,-0.877441,0.26355,Foraging
Nicole,2023-05-19T22:30:50.457602Z,-0.453857,-0.898438,0.255127,Foraging
Nicole,2023-05-19T22:30:50.544003Z,-0.506348,-0.911011,0.237183,Foraging
Nicole,2023-05-19T22:30:50.544003Z,-0.482422,-0.925903,0.165161,Foraging
Nicole,2023-05-19T22:30:50.544003Z,-0.368286,-0.859741,0.298584,Foraging
Nicole,2023-05-19T22:30:50.544003Z,-0.321899,-0.879883,0.266846,Foraging
Nicole,2023-05-19T22:30:50.630403Z,-0.488892,-0.863892,0.294922,Foraging
Nicole,2023-05-19T22:30:50.630403Z,-0.47644,-0.855713,0.313965,Foraging
Nicole,2023-05-19T22:30:50.630403Z,-0.464722,-0.884155,0.257568,Foraging
Nicole,2023-05-19T22:30:50.630403Z,-0.433472,-0.900757,0.2229,Foraging
Nicole,2023-05-19T22:30:50.716804Z,-0.457397,-0.877686,0.278687,Foraging
Nicole,2023-05-19T22:30:50.716804Z,-0.452515,-0.874634,0.279053,Foraging
Nicole,2023-05-19T22:30:50.716804Z,-0.430908,-0.877319,0.252563,Foraging
Nicole,2023-05-19T22:30:50.716804Z,-0.418701,-0.890015,0.219238,Foraging
Nicole,2023-05-19T22:30:50.803205Z,-0.555176,-0.887085,0.286743,Foraging
Nicole,2023-05-19T22:30:50.803205Z,-0.519409,-0.86145,0.276855,Foraging
Nicole,2023-05-19T22:30:50.803205Z,-0.481079,-0.863647,0.271118,Foraging
Nicole,2023-05-19T22:30:50.803205Z,-0.468872,-0.885864,0.258301,Foraging
Nicole,2023-05-19T22:30:50.803205Z,-0.395386,-0.892944,0.271606,Foraging
Nicole,2023-05-19T22:30:50.889595Z,-0.505249,-0.919312,0.159912,Foraging
Nicole,2023-05-19T22:30:50.889595Z,-0.465942,-0.856812,0.28064,Foraging
Nicole,2023-05-19T22:30:50.889595Z,-0.443115,-0.938843,0.120972,Foraging
Nicole,2023-05-19T22:30:50.889595Z,-0.325439,-0.875366,0.245361,Foraging
Nicole,2023-05-19T22:30:50.975996Z,-0.499634,-0.874023,0.275513,Foraging
Nicole,2023-05-19T22:30:50.975996Z,-0.477295,-0.896362,0.217407,Foraging
Nicole,2023-05-19T22:30:50.975996Z,-0.427734,-0.884766,0.191895,Foraging
Nicole,2023-05-19T22:30:50.975996Z,-0.418823,-0.91687,0.174316,Foraging
Nicole,2023-05-19T22:30:51.062397Z,-0.486938,-0.893311,0.228516,Foraging
Nicole,2023-05-19T22:30:51.062397Z,-0.47522,-0.900635,0.226074,Foraging
Nicole,2023-05-19T22:30:51.062397Z,-0.471436,-0.903687,0.243896,Foraging
Nicole,2023-05-19T22:30:51.062397Z,-0.457031,-0.9021,0.234619,Foraging
Nicole,2023-05-19T22:30:51.062397Z,-0.428955,-0.894775,0.201782,Foraging
Nicole,2023-05-19T22:30:51.148797Z,-0.586426,-0.928345,0.259521,Foraging
Nicole,2023-05-19T22:30:51.148797Z,-0.533325,-0.874512,0.249512,Foraging
Nicole,2023-05-19T22:30:51.148797Z,-0.394531,-0.90564,0.244385,Foraging
Nicole,2023-05-19T22:30:51.148797Z,-0.281982,-0.890503,0.217407,Foraging
Nicole,2023-05-19T22:30:51.235198Z,-0.479004,-0.940063,0.129395,Foraging
Nicole,2023-05-19T22:30:51.235198Z,-0.443848,-0.824707,0.326172,Foraging
Nicole,2023-05-19T22:30:51.235198Z,-0.40564,-0.831055,0.271362,Foraging
Nicole,2023-05-19T22:30:51.235198Z,-0.381226,-0.963013,0.092041,Foraging
Nicole,2023-05-19T22:30:51.321599Z,-0.439575,-0.886475,0.281128,Foraging
Nicole,2023-05-19T22:30:51.321599Z,-0.430298,-0.911621,0.253906,Foraging
Nicole,2023-05-19T22:30:51.321599Z,-0.40686,-0.915283,0.214722,Foraging
Nicole,2023-05-19T22:30:51.321599Z,-0.39856,-0.872559,0.238037,Foraging
Nicole,2023-05-19T22:30:51.321599Z,-0.38916,-0.912842,0.207275,Foraging
Nicole,2023-05-19T22:30:51.407999Z,-0.485352,-0.90271,0.261963,Foraging
Nicole,2023-05-19T22:30:51.407999Z,-0.474121,-0.89917,0.262817,Foraging
Nicole,2023-05-19T22:30:51.407999Z,-0.466553,-0.906372,0.259277,Foraging
Nicole,2023-05-19T22:30:51.407999Z,-0.454712,-0.914551,0.268921,Foraging
Nicole,2023-05-19T22:30:51.494400Z,-0.531006,-0.892578,0.257813,Foraging
Nicole,2023-05-19T22:30:51.494400Z,-0.529785,-0.949585,0.258911,Foraging
Nicole,2023-05-19T22:30:51.494400Z,-0.322021,-0.869995,0.244995,Foraging
Nicole,2023-05-19T22:30:51.494400Z,-0.312012,-0.790649,0.300415,Foraging
Nicole,2023-05-19T22:30:51.580801Z,-0.491699,-0.860229,0.304565,Foraging
Nicole,2023-05-19T22:30:51.580801Z,-0.488892,-0.8927,0.276001,Foraging
Nicole,2023-05-19T22:30:51.580801Z,-0.439575,-0.948853,0.170288,Foraging
Nicole,2023-05-19T22:30:51.580801Z,-0.43457,-0.905151,0.213013,Foraging
Nicole,2023-05-19T22:30:51.580801Z,-0.411133,-0.8302,0.296143,Foraging
Nicole,2023-05-19T22:30:51.667201Z,-0.472778,-0.896362,0.243042,Foraging
Nicole,2023-05-19T22:30:51.667201Z,-0.464355,-0.922241,0.220337,Foraging
Nicole,2023-05-19T22:30:51.667201Z,-0.450562,-0.900757,0.224854,Foraging
Nicole,2023-05-19T22:30:51.667201Z,-0.44812,-0.877075,0.259155,Foraging
Nicole,2023-05-19T22:30:51.753602Z,-0.476563,-0.864502,0.258911,Foraging
Nicole,2023-05-19T22:30:51.753602Z,-0.475342,-0.880249,0.252197,Foraging
Nicole,2023-05-19T22:30:51.753602Z,-0.471924,-0.874146,0.275879,Foraging
Nicole,2023-05-19T22:30:51.753602Z,-0.46936,-0.883301,0.269043,Foraging
Nicole,2023-05-19T22:30:51.840003Z,-0.490234,-0.892822,0.244995,Foraging
Nicole,2023-05-19T22:30:51.840003Z,-0.450684,-0.868286,0.266968,Foraging
Nicole,2023-05-19T22:30:51.840003Z,-0.437256,-0.899658,0.201904,Foraging
Nicole,2023-05-19T22:30:51.840003Z,-0.433228,-0.915527,0.225464,Foraging
Nicole,2023-05-19T22:30:51.840003Z,-0.430054,-0.857178,0.261963,Foraging
Nicole,2023-05-19T22:30:51.926403Z,-0.489014,-0.904907,0.258057,Foraging
Nicole,2023-05-19T22:30:51.926403Z,-0.481445,-0.869141,0.292969,Foraging
Nicole,2023-05-19T22:30:51.926403Z,-0.453491,-0.858276,0.296509,Foraging
Nicole,2023-05-19T22:30:51.926403Z,-0.445679,-0.884277,0.242798,Foraging
Nicole,2023-05-19T22:30:52.012804Z,-0.472412,-0.894897,0.239624,Foraging
Nicole,2023-05-19T22:30:52.012804Z,-0.451538,-0.912476,0.227295,Foraging
Nicole,2023-05-19T22:30:52.012804Z,-0.439087,-0.876343,0.256226,Foraging
Nicole,2023-05-19T22:30:52.012804Z,-0.437012,-0.887573,0.234741,Foraging
Nicole,2023-05-19T22:30:52.099205Z,-0.458008,-0.869995,0.264526,Foraging
Nicole,2023-05-19T22:30:52.099205Z,-0.454956,-0.878662,0.271729,Foraging
Nicole,2023-05-19T22:30:52.099205Z,-0.451172,-0.895508,0.251099,Foraging
Nicole,2023-05-19T22:30:52.099205Z,-0.450317,-0.872559,0.275269,Foraging
Nicole,2023-05-19T22:30:52.185595Z,-0.470947,-0.877686,0.268311,Foraging
Nicole,2023-05-19T22:30:52.185595Z,-0.4646,-0.884277,0.266235,Foraging
Nicole,2023-05-19T22:30:52.185595Z,-0.458984,-0.876709,0.267944,Foraging
Nicole,2023-05-19T22:30:52.185595Z,-0.44812,-0.877075,0.265991,Foraging
Nicole,2023-05-19T22:30:52.271996Z,-0.514648,-0.917847,0.256104,Foraging
Nicole,2023-05-19T22:30:52.271996Z,-0.501953,-0.876587,0.267212,Foraging
Nicole,2023-05-19T22:30:52.271996Z,-0.471436,-0.897339,0.26062,Foraging
Nicole,2023-05-19T22:30:52.271996Z,-0.466187,-0.889282,0.261475,Foraging
Nicole,2023-05-19T22:30:52.271996Z,-0.445923,-0.884644,0.261719,Foraging
Nicole,2023-05-19T22:30:52.358396Z,-0.489868,-0.92334,0.215332,Foraging
Nicole,2023-05-19T22:30:52.358396Z,-0.446899,-0.922607,0.215088,Foraging
Nicole,2023-05-19T22:30:52.358396Z,-0.384277,-0.861206,0.276245,Foraging
Nicole,2023-05-19T22:30:52.358396Z,-0.350464,-0.877686,0.27063,Foraging
Nicole,2023-05-19T22:30:52.444797Z,-0.451172,-0.850342,0.307129,Foraging
Nicole,2023-05-19T22:30:52.444797Z,-0.44812,-0.874268,0.283325,Foraging
Nicole,2023-05-19T22:30:52.444797Z,-0.431763,-0.841431,0.303955,Foraging
Nicole,2023-05-19T22:30:52.444797Z,-0.428345,-0.891479,0.263184,Foraging
Nicole,2023-05-19T22:30:52.531198Z,-0.4646,-0.881226,0.268677,Foraging
Nicole,2023-05-19T22:30:52.531198Z,-0.458374,-0.903198,0.258667,Foraging
Nicole,2023-05-19T22:30:52.531198Z,-0.449341,-0.897461,0.256348,Foraging
Nicole,2023-05-19T22:30:52.531198Z,-0.431519,-0.890503,0.249878,Foraging
Nicole,2023-05-19T22:30:52.617598Z,-0.545044,-0.899048,0.261719,Foraging
Nicole,2023-05-19T22:30:52.617598Z,-0.496582,-0.935181,0.24353,Foraging
Nicole,2023-05-19T22:30:52.617598Z,-0.490479,-0.867432,0.272461,Foraging
Nicole,2023-05-19T22:30:52.617598Z,-0.307251,-0.892944,0.292603,Foraging
Nicole,2023-05-19T22:30:52.617598Z,-0.253052,-0.848022,0.244141,Foraging
Nicole,2023-05-19T22:30:52.703999Z,-0.518555,-0.919312,0.242676,Foraging
Nicole,2023-05-19T22:30:52.703999Z,-0.45813,-0.846924,0.322998,Foraging
Nicole,2023-05-19T22:30:52.703999Z,-0.444092,-0.856934,0.303223,Foraging
Nicole,2023-05-19T22:30:52.703999Z,-0.414185,-0.944458,0.14978,Foraging
Nicole,2023-05-19T22:30:52.790400Z,-0.440918,-0.897461,0.247559,Foraging
Nicole,2023-05-19T22:30:52.790400Z,-0.413696,-0.903931,0.228394,Foraging
Nicole,2023-05-19T22:30:52.790400Z,-0.412842,-0.909302,0.217773,Foraging
Nicole,2023-05-19T22:30:52.790400Z,-0.41272,-0.872803,0.266479,Foraging
Nicole,2023-05-19T22:30:52.876800Z,-0.494873,-0.862183,0.274658,Foraging
Nicole,2023-05-19T22:30:52.876800Z,-0.476807,-0.900757,0.252563,Foraging
Nicole,2023-05-19T22:30:52.876800Z,-0.475708,-0.907593,0.251587,Foraging
Nicole,2023-05-19T22:30:52.876800Z,-0.457886,-0.892456,0.263794,Foraging
Nicole,2023-05-19T22:30:52.963201Z,-0.551514,-0.91333,0.271973,Foraging
Nicole,2023-05-19T22:30:52.963201Z,-0.483887,-0.960083,0.16394,Foraging
Nicole,2023-05-19T22:30:52.963201Z,-0.422607,-0.932739,0.250488,Foraging
Nicole,2023-05-19T22:30:52.963201Z,-0.318237,-0.867432,0.196655,Foraging
Nicole,2023-05-19T22:30:52.963201Z,-0.2677,-0.867188,0.276855,Foraging
Nicole,2023-05-19T22:30:53.049602Z,-0.467651,-0.832886,0.324951,Foraging
Nicole,2023-05-19T22:30:53.049602Z,-0.464111,-0.86853,0.282715,Foraging
Nicole,2023-05-19T22:30:53.049602Z,-0.463501,-0.86731,0.29834,Foraging
Nicole,2023-05-19T22:30:53.049602Z,-0.428345,-0.874634,0.264404,Foraging
Nicole,2023-05-19T22:30:53.136002Z,-0.465454,-0.88916,0.27832,Foraging
Nicole,2023-05-19T22:30:53.136002Z,-0.443726,-0.892578,0.267334,Foraging
Nicole,2023-05-19T22:30:53.136002Z,-0.427612,-0.909424,0.234985,Foraging
Nicole,2023-05-19T22:30:53.136002Z,-0.420288,-0.91626,0.226929,Foraging
Nicole,2023-05-19T22:30:53.222403Z,-0.561279,-0.942383,0.275391,Foraging
Nicole,2023-05-19T22:30:53.222403Z,-0.509155,-0.865601,0.287964,Foraging
Nicole,2023-05-19T22:30:53.222403Z,-0.484863,-0.874878,0.270874,Foraging
Nicole,2023-05-19T22:30:53.222403Z,-0.471436,-0.899292,0.270996,Foraging
Nicole,2023-05-19T22:30:53.222403Z,-0.351929,-0.949341,0.27063,Foraging
Nicole,2023-05-19T22:30:53.308804Z,-0.195557,-0.82312,0.272583,Foraging
Nicole,2023-05-19T22:31:12.921602Z,-0.439941,-0.874268,0.347046,Foraging
Nicole,2023-05-19T22:31:13.008003Z,-0.583496,-0.886841,0.291382,Foraging
Nicole,2023-05-19T22:31:13.008003Z,-0.506836,-0.82959,0.366455,Foraging
Nicole,2023-05-19T22:31:13.008003Z,-0.493042,-0.887085,0.278931,Foraging
Nicole,2023-05-19T22:31:13.008003Z,-0.408081,-0.85083,0.334595,Foraging
Nicole,2023-05-19T22:31:13.094403Z,-0.519165,-0.84314,0.3302,Foraging
Nicole,2023-05-19T22:31:13.094403Z,-0.488281,-0.845947,0.309204,Foraging
Nicole,2023-05-19T22:31:13.094403Z,-0.486694,-0.785889,0.377563,Foraging
Nicole,2023-05-19T22:31:13.094403Z,-0.483521,-0.8302,0.304443,Foraging
Nicole,2023-05-19T22:31:13.180804Z,-0.496704,-0.846436,0.316528,Foraging
Nicole,2023-05-19T22:31:13.180804Z,-0.494873,-0.837769,0.307983,Foraging
Nicole,2023-05-19T22:31:13.180804Z,-0.491455,-0.816895,0.327271,Foraging
Nicole,2023-05-19T22:31:13.180804Z,-0.484131,-0.819458,0.323242,Foraging
Nicole,2023-05-19T22:31:13.180804Z,-0.47998,-0.823242,0.320801,Foraging
Nicole,2023-05-19T22:31:13.267205Z,-0.587646,-0.833008,0.342041,Foraging
Nicole,2023-05-19T22:31:13.267205Z,-0.54126,-0.795654,0.358398,Foraging
Nicole,2023-05-19T22:31:13.267205Z,-0.534668,-0.814941,0.329346,Foraging
Nicole,2023-05-19T22:31:13.267205Z,-0.507446,-0.843506,0.318848,Foraging
Nicole,2023-05-19T22:31:13.353595Z,-0.579102,-0.859741,0.290771,Foraging
Nicole,2023-05-19T22:31:13.353595Z,-0.537964,-0.898804,0.21167,Foraging
Nicole,2023-05-19T22:31:13.353595Z,-0.423828,-0.835815,0.361938,Foraging
Nicole,2023-05-19T22:31:13.353595Z,-0.380615,-0.868652,0.308594,Foraging
Nicole,2023-05-19T22:31:13.439996Z,-0.528687,-0.783691,0.361694,Foraging
Nicole,2023-05-19T22:31:13.439996Z,-0.517822,-0.819946,0.343994,Foraging
Nicole,2023-05-19T22:31:13.439996Z,-0.505249,-0.82605,0.320679,Foraging
Nicole,2023-05-19T22:31:13.439996Z,-0.499878,-0.829712,0.274902,Foraging
Nicole,2023-05-19T22:31:13.439996Z,-0.485229,-0.832764,0.289673,Foraging
Nicole,2023-05-19T22:31:13.526397Z,-0.551758,-0.803101,0.341919,Foraging
Nicole,2023-05-19T22:31:13.526397Z,-0.518188,-0.835571,0.293091,Foraging
Nicole,2023-05-19T22:31:13.526397Z,-0.490967,-0.787842,0.341675,Foraging
Nicole,2023-05-19T22:31:13.526397Z,-0.462036,-0.798828,0.325928,Foraging
Nicole,2023-05-19T22:31:13.612797Z,-0.650391,-0.790283,0.342285,Foraging
Nicole,2023-05-19T22:31:13.612797Z,-0.624268,-0.806152,0.366455,Foraging
Nicole,2023-05-19T22:31:13.612797Z,-0.598633,-0.814209,0.353882,Foraging
Nicole,2023-05-19T22:31:13.612797Z,-0.569092,-0.823486,0.3302,Foraging
Nicole,2023-05-19T22:31:13.699198Z,-0.620728,-0.783813,0.341064,Foraging
Nicole,2023-05-19T22:31:13.699198Z,-0.609253,-0.769287,0.357056,Foraging
Nicole,2023-05-19T22:31:13.699198Z,-0.589111,-0.771973,0.33667,Foraging
Nicole,2023-05-19T22:31:13.699198Z,-0.5625,-0.805664,0.293091,Foraging
Nicole,2023-05-19T22:31:13.699198Z,-0.561768,-0.821045,0.263306,Foraging
Nicole,2023-05-19T22:31:13.785599Z,-0.554565,-0.821167,0.307739,Foraging
Nicole,2023-05-19T22:31:13.785599Z,-0.533203,-0.807251,0.323975,Foraging
Nicole,2023-05-19T22:31:13.785599Z,-0.532715,-0.782349,0.280884,Foraging
Nicole,2023-05-19T22:31:13.785599Z,-0.490356,-0.713501,0.356079,Foraging
Nicole,2023-05-19T22:31:13.871999Z,-0.557251,-0.833984,0.288696,Foraging
Nicole,2023-05-19T22:31:13.871999Z,-0.538818,-0.830444,0.293457,Foraging
Nicole,2023-05-19T22:31:13.871999Z,-0.5354,-0.81189,0.320068,Foraging
Nicole,2023-05-19T22:31:13.871999Z,-0.522217,-0.807007,0.345825,Foraging
Nicole,2023-05-19T22:31:13.958400Z,-0.619629,-0.818848,0.343628,Foraging
Nicole,2023-05-19T22:31:13.958400Z,-0.566772,-0.816895,0.324463,Foraging
Nicole,2023-05-19T22:31:13.958400Z,-0.558716,-0.792847,0.338013,Foraging
Nicole,2023-05-19T22:31:13.958400Z,-0.556641,-0.824707,0.33313,Foraging
Nicole,2023-05-19T22:31:13.958400Z,-0.544312,-0.806885,0.354492,Foraging
Nicole,2023-05-19T22:31:14.044801Z,-0.571289,-0.894775,0.199341,Foraging
Nicole,2023-05-19T22:31:14.044801Z,-0.546997,-0.819336,0.3573,Foraging
Nicole,2023-05-19T22:31:14.044801Z,-0.481567,-0.920044,0.224121,Foraging
Nicole,2023-05-19T22:31:14.044801Z,-0.41394,-0.76062,0.318237,Foraging
Nicole,2023-05-19T22:31:14.131201Z,-0.532104,-0.820313,0.345093,Foraging
Nicole,2023-05-19T22:31:14.131201Z,-0.506104,-0.829834,0.273315,Foraging
Nicole,2023-05-19T22:31:14.131201Z,-0.490479,-0.839966,0.307495,Foraging
Nicole,2023-05-19T22:31:14.131201Z,-0.485718,-0.757568,0.351318,Foraging
Nicole,2023-05-19T22:31:14.217602Z,-0.532593,-0.84314,0.329956,Foraging
Nicole,2023-05-19T22:31:14.217602Z,-0.513428,-0.830322,0.331177,Foraging
